Quarter,Category,Name,End Amount,End Cost
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, слива",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 1, альпийский дуб",1,5740.31
20224,21.36,"Стол на металлоопорах приставной, тип 2, слива",1,9121.59
20224,21.36,"Стол на металлоопорах приставной, тип 2, слива",1,9121.59
20224,21.36,"Стол на металлоопорах приставной, альпийский дуб",1,5998.5
20224,21.36,"Стол на металлоопорах приставной, альпийский дуб",1,5998.5
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 2, альпийский дуб ",1,4574.49
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 2, альпийский дуб ",1,4574.49
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 2, альпийский дуб ",1,4574.49
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 2, альпийский дуб ",1,4574.49
20224,21.36,"Стол на металлоопорах на одно рабочее место, тип 2, альпийский дуб ",1,4574.49
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, слива ",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Тумба мобильная, альпийский дуб",1,3608.33
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, слива",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Шкаф глухой, альпийский дуб",1,4889.9
20224,21.36,"Гардероб, слива ",1,3800.3
20224,21.36,"Гардероб, слива ",1,3800.3
20224,21.36,"Гардероб, слива ",1,3800.3
20224,21.36,"Гардероб, слива ",1,3800.3
20224,21.36,"Гардероб, слива ",1,3800.3
20224,21.36,"Гардероб, слива ",1,3800.3
20224,21.36,"Гардероб, слива ",1,3800.3
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,"Шкаф-купе низкий, тип 1, слива",1,3605.39
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,Тумба под оргтехнику,1,3224.56
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
